Community Service,Professional Networking,Creative Arts,Technology Integration,Environmental Sustainability,Leadership Development,Academic Support,Cultural Diversity,Social Events,Innovation and Entrepreneurship,Health and Wellness,Religious and Spiritual,Competitive Teams,Engineering Focus,Agricultural Practices,Sports and Recreation,Political Activism,Historical Preservation,Science and Research,Music and Performance,Advocacy and Human Rights,Corporate Partnerships,International Focus,Equity and Inclusion,STEM Education,Literary and Writing,Artistic Expression,Financial Education,Media and Communications,Career Readiness,Legal Education,Safety and Security,Volunteer Opportunities,Women’s Interests,Mental Health,Animal Welfare,Technology and Coding,Outdoor Activities,Family and Parenting,Culinary Arts,Club Name
0.2986752660850546,0.21230165699952835,0.27989565754850304,0.4367796630434205,0.2642827864551278,0.2811611524677492,0.7569434716792249,0.36012544414390396,0.5845739718811286,0.21085516918116726,0.5398487792863517,0.3957718550760404,0.21657610649484588,0.26405782325396315,0.2077849469526453,0.49306398018641323,0.4177041444454422,0.19322029261722656,0.3646442744567423,0.23973065627956697,0.8224321837632496,0.5067002999608347,0.2870132968647726,0.7005927871916554,0.3300446605211238,0.35871016816866724,0.29965693751615824,0.2181693375566009,0.42047749088332476,0.3744229781885899,0.2822967241446692,0.6701220221663455,0.5103729854235648,0.22452078149289964,0.47671554773404284,0.5047094937799259,0.3207802731631498,0.34127626115482523,0.43424978491018906,0.2469446261225222,Disability Alliance
0.21662777248743112,0.2307298452494035,0.33478579223638993,0.22082728093669496,0.20162784588468513,0.21335642419982806,0.3924214539102351,0.37093427159492476,0.5074002318347456,0.12918238513793753,0.3080798609042687,0.29786231492495385,0.17948193965164855,0.3233361530197563,0.39201502451970993,0.39999551061613664,0.5520544761852646,0.4723058667272774,0.34715627376083213,0.5871962032082518,0.691657029477225,0.33875517899534685,0.30044183766373145,0.5476589036616354,0.28263882457362227,0.27705295144731706,0.6287618754641263,0.16613257625408653,0.607449109017391,0.3117167449690696,0.30119173653290465,0.9928547221991643,0.27399906009242153,0.40502536793331445,0.4856299650482177,0.47074848859526425,0.2880838503200601,0.3646949584213327,0.3597686458915719,0.43447862803965037,CP Drag Club
0.23124009293446474,0.23606949492646773,0.3935572243984611,0.31368668370753083,0.26064811240974306,0.28302134197250295,0.6955079782176595,0.4664943327727119,0.41298120970022334,0.2288162329608987,0.4342620826068999,0.4814032250438143,0.062306204734854494,0.5903200795091639,0.5715257588402273,0.29032235052936217,0.43133510991602647,0.5456330261293043,0.4817681078474671,0.3729338837456172,0.6261421506722111,0.23015908214727926,0.5143256457629989,0.7178515008880118,0.5700974210906806,0.5637806302615525,0.6503297080384555,0.49492348188552304,0.5159452030583861,0.48657992828556135,0.5075819253600966,0.3690494199574568,0.42195916303575504,0.7052178542740339,0.36199137348792476,0.5119886350955132,0.25571357606246387,0.1050884496342868,0.770109368592343,0.7019221731172695,Xi Xi Chapter of Zeta Phi Beta Sorority Incorporated
0.20494027975700743,0.4283146441600358,0.1955443579602082,0.3475416315120116,0.08762623811569717,0.15777459388475235,0.4931558183262925,0.32104288672784054,0.9046501183749537,0.16284416737123827,0.21436559905087274,0.285940381619615,0.9179451445631688,0.08356643212006606,0.3223178113755548,0.8812587128541068,0.2679453430466347,0.36547880396122656,0.23168279755279253,0.5687622195316457,0.37491902869560556,0.17771005493826736,0.6389551506118298,0.404463274179382,0.062212447149813124,0.40101037297096515,0.14944003270771467,0.04675070024651351,0.732856112040514,0.2701067815293555,0.11420090042417888,0.273029877057994,0.43187020345415456,0.33654873980256095,0.25606359200872336,0.28652987496641297,0.3749941141093564,0.5184034631504164,0.32906908807358715,0.21036292263484763,Cal Poly SLOverwatch Club
0.19097826335729354,0.08446972738689698,0.20347651380751658,0.10128012081025903,0.3622281348259807,0.16648441725131616,0.2885647558293417,0.12570292340314757,0.35482303190959663,0.188680743049314,0.4762366601692979,0.4461653085739785,0.08835857425427934,0.0826461112122753,0.503496078244499,0.16136029319548206,0.47139159861262253,0.16736047574575022,0.21923490995094552,0.2179503983800587,0.40814182639587315,0.29016011630882266,0.3129890074458374,0.05369528272304676,0.17154500084076307,0.1395961956450684,0.1496524068841312,0.15413569574660924,0.24323266104528507,0.20321274344400636,0.16350632823515437,0.29835505865834794,0.4251563028325584,0.007141473754180533,0.5613740002492452,0.4755848566932133,0.12046021712770627,0.3780477609370605,0.6232572325393131,0.2935484723590048,Kesem at Cal Poly
0.22233639203286343,0.28994678242500926,0.4922047014136598,0.28541043261546845,0.8352889369458324,0.2186923102859861,0.26681749310174785,0.38352806681005247,0.36727264282965333,0.28010208506262624,0.5256399716062337,0.383016679617757,0.13313062397187916,0.2824190219865168,0.45983429234800877,0.25191437830620983,0.4721660336144527,0.4884043729879937,0.3143253675833423,0.4890972242397042,0.37740186116101415,0.36100848551857806,0.35052216178669604,0.3062710177598608,0.19027583983864585,0.16014321613505628,0.7460631439587543,0.24448071773709593,0.3882047116417884,0.3812973435498113,0.18705840986761887,0.3746472074065518,0.16139929076864062,0.3696614873954085,0.3701466971310182,0.4309220324453894,0.32596069849820575,0.36858528647688493,0.35132662030831996,0.4548216269346598,Sustainable Fashion Club
0.2661714986470409,0.3194618505607212,0.23196011725859494,0.3135300800165549,0.4173065570708573,0.2679841493919007,0.6791245984377801,0.3856804421670509,0.3937219950704787,0.2906106937974812,0.31999060373593424,0.4125948329913941,0.47722112298936686,0.5111012482063093,0.22325172113330452,0.49442756669504856,0.3496589664235482,0.3116650583674394,0.7413240637970249,0.3736931345098742,0.41201454012151373,0.4953606990492494,0.4436094499063479,0.35708135781326006,0.3600086484951019,0.2071483502488014,0.11525805378076846,0.2547136729652465,0.41060003170714654,0.6756729008800079,0.10293112877157558,0.26907937301909773,0.4897412289664225,0.352373757901141,0.3298685694342074,0.3923641980246845,0.23331545633322037,0.4059398405800958,0.4884658397714512,0.36529263500489273,Marine Sciences Club
0.19776336027774463,0.2410477882674456,0.2841640337417762,0.182221823140629,0.29434867893900774,0.14046900199590673,0.1300077429289799,0.16167136205729069,0.2638633852043996,0.25418534625405326,0.27833930363808507,0.3242879348462868,0.3946066181003149,0.33417075572741034,0.21518116032566886,0.6042994788072457,0.14954650868481997,0.26430435716819123,0.20982968949293845,0.12925000765901162,0.3099805649581323,0.43551589274721436,0.4015832074928558,0.1523249130252482,0.1412138363030307,0.16243240428401162,0.2611057256535883,0.10449425518360432,0.2764099630283766,0.24959510015126607,0.2215364508157801,0.3604935018264546,0.33840279682342245,0.21107124117022244,0.13485582404457058,0.5103342847965161,0.2030566846865977,0.5808742209410487,0.2854449989445591,0.17814521930811517,Dragon Boating Outreach Club
0.24416376882350238,0.12596188513037881,0.38060648335092556,0.2731883683355391,0.3169331412781,0.2354391752665509,0.5841653957101741,0.7799202272865865,0.4567131161692303,0.3161619645765571,0.391927803120534,0.4613428469734151,0.3060829146745518,0.19500211150575458,0.7493750626543618,0.2750884954348938,0.4690224772042835,0.18012082024031892,0.3713443118031547,0.3931030503572784,0.4134521702206244,0.2805300972756351,0.48210506285864757,0.38485888178749295,0.3570188225765979,0.28482704870543474,0.36926027479646023,0.30295731602955234,0.43817065374492076,0.1649683418789603,0.3746752011731441,0.2963040202768749,0.27612645871702535,0.18596360697129913,0.3886423742029515,0.34701738008592553,0.24144574957117665,0.21185199313957764,0.403982198404574,0.47550117806408765,Multiracial Students Association
0.28634865898213835,0.4759886643039362,0.42674461505037103,0.31644688741411875,0.1418702205681338,0.199158098130837,0.2922076648240419,0.3274350141542163,0.5533951268658504,0.17298751306462368,0.267763247176849,0.2849885682174901,0.6844735737513462,0.28923247303354244,0.4175144771097058,0.6275486551391645,0.5355529925067488,0.4349471006832393,0.2989468304171081,0.5607450074896199,0.5143087121667739,0.34293547341740216,0.4289967856613883,0.6255335533943552,0.26819734739527973,0.3665911681365213,0.3614295875130916,0.18621085458316414,0.5387780497102175,0.09335291571011413,0.366278891872624,0.5343868173185415,0.3428163754786203,0.1782341841956587,0.16039315098412604,0.26287006850652633,0.3489781720566268,0.5630287254585431,0.20301909054689288,0.4670796486093181,Cal Poly Counter Strike Club
0.276760732457337,0.394780237764393,0.22078819661477916,0.3033622467452533,0.34584301411199125,0.3065316491681366,0.9517819383938331,0.46180655664592996,0.5924136863957415,0.2638509801611434,0.3489313186521641,0.40987870989249586,0.3372076744406047,0.4363518079030502,0.571928780770063,0.30504617866734574,0.5149792229287464,0.4484730318239461,0.5322582050028487,0.3548326779067736,0.4640435437692314,0.3684441289926329,0.503926519076075,0.5781985366542998,0.5419104851355687,0.3105812281235271,0.36178954228248067,0.5132961728668332,0.6536466872426671,0.6793169379181492,0.43214001894800824,0.433352574465681,0.5426769512622249,0.45708678684331794,0.3694566324386257,0.6177299826953725,0.35945885124816107,0.22615843075697256,0.6526954623946849,0.3621991322321605,Cal Poly Sociology Club
0.2492814968964508,0.5631169395327771,0.37575977131196336,0.4308558814580841,0.30639581338221744,0.38260534806269436,0.7977163927782801,0.3524435504916664,0.3075353307284651,0.2819198163963236,0.22519970134020714,0.40057945364422043,0.38715126673967354,0.6487683150219067,0.3605219547973049,0.32191094042665863,0.4169967805235712,0.40060270321737923,0.5404867888890578,0.6331251451550806,0.387895139992234,0.6094437285381082,0.41852781501813874,0.45281247353961834,0.47999323092420493,0.48328092118748983,0.3257458097563065,0.48028606521952083,0.592530224477574,0.5628608914507016,0.5611962698866312,0.36180685116745664,0.45662373665165995,0.1995906323053536,0.317210736866762,0.3705416284769255,0.3558315273427769,0.21560908667953488,0.5373405038716,0.39521590575331467,Association for Materials Protection and Performance - Cal Poly Chapter
0.1537255672659782,0.2642225251161859,0.0,0.3109914910714434,0.19299859731136904,0.2046013496603444,0.42402114061446994,0.16570751543102166,0.26872624388082045,0.1833580495512178,0.1779132049797014,0.10195838660326935,0.6220286181076733,0.3645959873258526,0.3305316385585572,0.6622478855722777,0.12045717501425379,0.20942808775285449,0.30269358115634554,0.30227070950228285,0.2233210622603604,0.2125969494795269,0.36977014295214095,0.4045700187743976,0.27078400847118284,0.18704459040312932,0.0888982883008203,0.26768535231525176,0.4231984812208134,0.29006693342131523,0.34032057178994135,0.3396520547378226,0.05886348399303003,0.17238694512365957,0.150409384752263,0.31665709990430685,0.28415677865317057,0.47683937151530487,0.3256549267546746,0.1768878062984201,Cal Poly Cricket Club
0.20500189961016535,0.3517295235841558,0.2706005732074843,0.6240829733916415,0.27497382210349597,0.24373593091742862,0.49341761571559706,0.15412630254076007,0.37326769565700163,0.19975723267905296,0.26671425044478436,0.23894182043008333,0.33166811456098183,0.787338542299227,0.17782025929048315,0.23731727435419697,0.3183970223747547,0.19578512934911113,0.44516777622232334,0.24145952041489055,0.4404800489952808,0.3090103882879099,0.2687100036452098,0.37041449435122936,0.5079337051236339,0.19708988711297348,0.22352514538912654,0.4249614667164969,0.4342846503737394,0.5626918597779608,0.41606297263046116,0.44284653154364356,0.3332877316764872,0.28246148316334363,0.3090006777454582,0.256494354921985,0.6151225711530373,0.17430942462627375,0.3472250682676837,0.43760078941231395,Computer Engineering Society (CPES)
0.08544343536506119,0.22915553056414067,0.19359222298494294,0.6150163224147658,0.5512933305164565,0.20323713623943002,0.16363264100511113,0.29645998458566536,0.5247327535170451,0.250435256844041,0.4014454451187528,0.29939837534071956,0.11248026385246981,0.5236826136673145,0.5019662604096575,0.0,0.37078859575821327,0.3733290308233649,0.6987168553885725,0.22644179673430798,0.5456268926946967,0.3390157307551679,0.6384352752697932,0.1614433379536112,0.26901888658088957,0.1126984155042529,0.17801594357973125,0.1893520610319105,0.8972915690514153,0.1438235104001706,0.045720070581337445,0.9147204183491465,0.0,0.22219056063951673,0.3734508217180079,0.42894884508402403,0.5811073423161922,0.3383302124053684,0.28668004510024325,0.11965662457976808,Nuclear is Clean Energy
0.03342407795570543,0.554711686757011,0.22710489189016325,0.9434202712474463,0.18327286842292553,0.2486304058829473,0.6323327603991469,0.12120996499858627,0.13691022817285953,0.46457970234944085,0.17789219512991472,0.0,0.2756988665017329,0.9221973818005851,0.4641808606495981,0.08056741363836102,0.009024763460009792,0.34050946624587153,0.4035699689946904,0.15679795726284407,0.0,0.40914321588952574,0.332222140021204,0.33628547083200944,0.49222161271138803,0.10786525351175677,0.0,0.5331607400563323,0.4505170697974146,0.625298505580961,0.28865671222810096,0.33316784998193016,0.13609664545813388,0.09210973402597597,0.0,0.1354788220693282,0.6223587044527928,0.05192489717823786,0.18592136166439238,0.39546160412837633,Industrial Technology Society
0.2773347474476501,0.16738867897223914,0.3770883311792969,0.31752396638736696,0.29618426559562194,0.23458212787894916,0.4074361660344541,0.6521370394355136,0.47142174429672523,0.31306464672830975,0.47174124479516716,0.32548771207343413,0.3161192823790524,0.3324690318085697,0.77259957825198,0.5508846083780717,0.36534326460704974,0.14804821309099414,0.3865200948906415,0.5591201364285971,0.8256918778357102,0.39978204254778327,0.6124837194539787,0.47350736941157895,0.35865047968728814,0.39307208369828195,0.429411920863365,0.16826386433568657,0.5593258407369697,0.42493190890063454,0.24287129856322084,0.5266576355572914,0.4222271294813234,0.2444762437979884,0.31457407373321916,0.4451211936314913,0.35570721950417405,0.42265145927734526,0.3817906357137876,0.4711061480242601,American Sign Language Club
0.033058298215429854,0.3108720621289959,0.43520103884315753,0.18444442093993424,0.11535703590319617,0.2885456703814274,0.20558370627175385,0.11650804534818696,0.10990966329852184,0.2723414945771891,0.18945830440713626,0.19565059493643672,0.2333176664329623,0.41237839837766743,0.7100976298609817,0.38759614540677745,0.05797376381391997,0.17417701236935418,0.20863934263233042,0.24749246354176904,0.3977835430476411,0.07517536971382673,0.40133117848264926,0.15992945202205572,0.4967295050851183,0.293602896055718,0.5074212391374747,0.47651321630626253,0.3050663625683111,0.5095896316727574,0.42885543814739485,0.4253320464883685,0.23858141179642273,0.23467160920347394,0.05922635959713243,0.4030779379766061,0.4336430627328507,0.41540904664928024,0.37990435288507074,0.6222918480536275,Cal Poly Archery Club
0.2754428033591979,0.07805451158983065,0.13041863373793533,0.35203564482309196,0.8413207437123621,0.29716688989657314,0.35879448695255656,0.22351144841281795,0.4302533472604455,0.18496387451150553,0.3746565986275423,0.3104498345529011,0.3671095865902641,0.29607062862171096,0.5523607044836256,0.2939052577728018,0.5518197446296189,0.295108804883135,0.42027437395323103,0.09095610090338388,0.6740953580102604,0.859217352219756,0.2904693181161383,0.5250148401520666,0.1937455848629624,0.14615696791776026,0.09208001980063879,0.17698955423744359,0.2945592973014198,0.3670165901547839,0.1644698651599473,0.42034781910520985,0.5127790399381711,0.16451996428309631,0.3495972578800952,0.47580750451524684,0.285521531582247,0.5431270371852656,0.32941861402018785,0.09106002512420865,SLO Climate Coalition Cal Poly Club
0.221437202026408,0.14166002248570742,0.40982816393909666,0.5174353166635882,0.40147703461966666,0.2995442069465459,0.3951589383301358,0.7389163216003326,0.41737131441172315,0.3749041536839315,0.47978891748774477,0.4421865877562773,0.15009167537575463,0.4722097631346587,0.9866997498647335,0.23155985784057093,0.45767933486329976,0.38660432952717627,0.37099575407610136,0.38701791726060464,0.40622034282487596,0.26720109940076875,0.5574900683378964,0.5551607952426562,0.41341508468073107,0.3090045802186197,0.40029465475024084,0.34987002491856395,0.6035286017758739,0.28884773704125416,0.3372532969314134,0.4042178475091614,0.34651621793712345,0.23254897017242462,0.29536405927910436,0.46270248659556323,0.3915992143712024,0.2653669156192525,0.6449075225206788,0.5781332138615245,Indian Students Association
0.287299842655736,0.18631134792840426,0.3553652872818689,0.17783800614017253,0.2572910382137409,0.22492415172777466,0.5424635281578274,0.40306939412125814,0.538378393231368,0.10565654981140525,0.49333975816478753,0.39241610787057135,0.14804007949398137,0.07807724289916707,0.2434898016361932,0.2486926646474324,0.28899773901649817,0.2733352641584289,0.21293488158025242,0.17834151808260867,0.5981122106500464,0.4687107679058423,0.7075678967860687,0.23063445218090317,0.2126554464655552,0.5385172749758803,0.44901089097798097,0.2697191410516519,0.4821398868586453,0.2334655525688913,0.13500828717000513,0.3945299932297297,0.31268940463097605,0.19416101441189623,0.7057520483306019,0.6075325031767159,0.275746154815002,0.2622343642193531,0.6540590243776956,0.3406752025425801,Letters of Love SLO
0.24755883879264445,0.5738198106002981,0.48423682561783654,0.46823782411766224,0.2960737100644635,0.3608372110244756,0.339625423404297,0.37661368207860346,0.33574448136477325,0.4439699754548617,0.238312866820837,0.4320786017524675,0.3250850231271262,0.6090971199587472,0.40479083405324967,0.23362477672008164,0.39489167518931423,0.32160958229429193,0.5572670524235963,0.24583962764694842,0.36540340091104917,0.7191903312976111,0.3449838282576181,0.3691362180188396,0.46114956457292344,0.4587364997189771,0.4743717248337743,0.4615915500522584,0.5370469662593885,0.5883549826110105,0.4581488897477918,0.25581851111324694,0.43746543047778713,0.30129407589996027,0.13867164469396587,0.1638829413940988,0.36013621902167015,0.31707414436614384,0.4146992125324642,0.6629081979932222,Cal Poly Real Estate Club
0.048928759641885575,0.32319845957868093,0.6536455656849907,0.628347495926438,0.23469722494924547,0.2340334629911029,0.32397770808090687,0.12731601414313476,0.0,0.2751846016478552,0.1871145220147511,0.14510482080312764,0.2711944507618548,0.8157222541848635,0.0,0.1616712880548904,0.14181097746285548,0.23245112190491368,0.5407002023406986,0.34931352872892035,0.0828526184242731,0.08111955788910823,0.23377527316383429,0.17356902705543426,0.5325041724352513,0.27761535108889185,0.44134015005134697,0.2924621469935525,0.19805869763997258,0.2913973802390476,0.3621987924646794,0.25763580354755367,0.18600036659482883,0.0,0.14278419616234989,0.2801573191094584,0.5960218939793674,0.16832243568553723,0.2375005120397206,0.5364082232600463,Analogue Design Lab
0.259531208381511,0.3544159766578318,0.4774711160253713,0.3177037567943491,0.24072863315174156,0.3900879399646703,0.5583435173716854,0.40259554557743193,0.5324710357274032,0.3595391479664951,0.5120935628025803,0.4514686554331979,0.9999999999999999,0.420712388649611,0.42838640166630737,0.9999999999999999,0.2792039834055228,0.23886392668120313,0.5022571551676156,0.5649989045264547,0.4530599392267438,0.40489400921531293,0.546638813993721,0.39014454810180765,0.32690011044698175,0.36921340003738384,0.5275448108777786,0.24698237758279729,0.49270742344154045,0.5873431333921906,0.31381293481536365,0.7062096573013797,0.3554214214707019,0.33853662937882967,0.486254077053363,0.46764954332205594,0.41645649280622343,0.5984564991018009,0.4977449519481608,0.5157672901021572,The Cal Poly Triathlon Club
0.11685400989326288,0.1006524801283562,0.3670875263590456,0.2522090921949807,0.13181054867240793,0.0690044064362635,0.11544132575047863,0.19326250165979836,0.47108691352600446,0.08594550964693516,0.20339444107697086,0.2818160362360792,0.10675000721816527,0.2678199564689687,0.1740259497234689,0.1694897683440858,0.30185161695666624,0.29471765346659695,0.27906728829894556,0.1771534732001189,0.3382037291864596,0.2175838383072422,0.2249059006335687,0.2605014721813326,0.13925657432068658,0.20190318207037755,0.5304738258402409,0.13347705454874856,0.33940051923051767,0.0874306265843126,0.19695673200394134,0.30039988137294416,0.09261786137447099,0.3379985890404378,0.3645745579208584,0.7615069625230707,0.3980469606998148,0.2507799610154267,0.16018855738824964,0.4362639300888021,Furries at Cal Poly
0.1569247412840361,0.7364362025011097,0.4905885201365952,1.0,0.6026663029412175,0.4825680702871549,0.18922094075305704,0.4469632769322661,0.2789568115567332,1.0,0.4771649714491272,0.3756829888169436,0.5530281341320313,0.7271642756217528,0.4487466187283862,0.16469107005123373,0.22898956759215328,0.3630284395557092,0.7398261017476504,0.41758138047573046,0.41073908033828943,1.0,0.6493854037549607,0.40682268278403266,0.38385505312186585,0.3636790220108423,0.5764597618026966,0.3901346347432558,0.7336029795544621,0.928657710287762,0.30644464770101565,0.6284502951194025,0.26632802263254163,0.2676777572750124,0.20255919311126433,0.23157029897112547,0.623057912290979,0.2062861790112253,0.34797323842862427,0.5520370857188294,Cal Poly Entrepreneurs
